year,ccode1,ccode2,onset,sd_w5,same_top5,ally_ff,regime_dist,ln_capdist,py,py2,py3,dyad_id
2016,698,710,0,0,0,0,0.09499999999999999,8.640171596626601,71,50.41,357.911,698_710
2016,698,740,0,0,0,0,0.6419999999999999,8.953950226868336,71,50.41,357.911,698_740
2016,698,770,0,0,0,0,0.254,7.49593075717546,71,50.41,357.911,698_770
2016,700,701,0,0,0,0,0.19700000000000004,6.946879833666187,2,0.04,0.008,700_701
2016,700,702,0,0,0,0,0.16600000000000004,6.104569993213254,15,2.25,3.375,700_702
2016,700,704,0,0,0,0,0.171,6.620073206530356,15,2.25,3.375,700_704
2016,700,710,0,0,0,0,0.26,8.337204910415956,71,50.41,357.911,700_710
2016,700,740,0,1,1,0,0.4769999999999999,8.743388082654162,71,50.41,357.911,700_740
2016,700,770,0,0,0,0,0.08899999999999997,5.914583502772024,2,0.04,0.008,700_770
2016,701,704,0,0,0,1,0.026000000000000023,6.906454433249089,71,50.41,357.911,701_704
2016,701,705,0,0,0,1,0.099,7.492091553683903,71,50.41,357.911,701_705
2016,701,710,0,0,0,0,0.06299999999999999,8.503844492646506,71,50.41,357.911,701_710
2016,701,740,0,0,0,0,0.6739999999999999,8.852965182923057,71,50.41,357.911,701_740
2016,702,703,0,0,0,1,0.273,6.533498097998166,2,0.04,0.008,702_703
2016,702,704,0,0,0,1,0.004999999999999977,5.725870071120206,4,0.16,0.064,702_704
2016,702,710,0,0,0,0,0.09399999999999999,8.30807581183512,71,50.41,357.911,702_710
2016,702,740,0,0,0,0,0.643,8.72178165693067,71,50.41,357.911,702_740
2016,703,704,0,0,0,1,0.278,6.171700597410915,3,0.09,0.027,703_704
2016,703,705,0,1,1,1,0.20500000000000002,6.86171134048073,71,50.41,357.911,703_705
2016,703,710,0,0,1,0,0.367,8.151419839349385,71,50.41,357.911,703_710
2016,703,740,0,0,0,0,0.36999999999999994,8.616386730302622,71,50.41,357.911,703_740
2016,704,705,0,0,0,1,0.07299999999999998,7.018133186451746,71,50.41,357.911,704_705
2016,704,710,0,0,0,0,0.08900000000000001,8.278529828443991,71,50.41,357.911,704_710
2016,704,740,0,0,0,0,0.6479999999999999,8.69909799471385,71,50.41,357.911,704_740
2016,705,710,0,0,1,0,0.16199999999999998,8.203304026795282,71,50.41,357.911,705_710
2016,705,740,0,0,0,0,0.575,8.622813673279921,71,50.41,357.911,705_740
2016,710,712,0,0,1,0,0.5910000000000001,7.06527171685712,42,17.64,74.088,710_712
2016,710,713,0,0,0,0,0.755,7.451067453782427,2,0.04,0.008,710_713
2016,710,732,0,0,0,0,0.638,6.860873293082006,2,0.04,0.008,710_732
2016,710,740,0,0,0,0,0.737,7.646974647644465,2,0.04,0.008,710_740
2016,710,750,0,0,1,0,0.444,8.236552933753503,2,0.04,0.008,710_750
2016,710,760,0,0,0,0,0.47800000000000004,7.944740360079302,10,1.0,1.0,710_760
2016,710,770,0,0,0,0,0.349,8.264080003479595,71,50.41,357.911,710_770
2016,710,771,0,0,0,0,0.189,8.015459444328465,71,50.41,357.911,710_771
2016,710,775,0,0,1,0,0.322,7.993181005846071,47,22.09,103.823,710_775
2016,710,780,0,0,0,0,0.515,8.549563571446688,71,50.41,357.911,710_780
2016,710,781,0,0,0,0,0.285,8.674350774546642,71,50.41,357.911,710_781
2016,710,790,0,0,1,0,0.5850000000000001,8.056838857618049,56,31.36,175.616,710_790
2016,710,800,0,0,0,0,0.08,8.101465603741564,45,20.25,91.125,710_800
2016,710,811,0,0,0,0,0.195,8.116417072794205,45,20.25,91.125,710_811
2016,710,812,0,0,0,0,0.012999999999999998,7.929378526122111,37,13.69,50.653,710_812
2016,710,816,0,0,1,0,0.06999999999999999,7.752550009151222,2,0.04,0.008,710_816
2016,710,820,0,0,0,0,0.248,8.377793183534887,32,10.24,32.768,710_820
2016,710,830,0,0,0,0,0.344,8.407110432386043,71,50.41,357.911,710_830
2016,710,835,0,0,0,0,,8.266652749245077,71,50.41,357.911,710_835
2016,710,840,0,0,0,0,0.40499999999999997,7.955004095361688,2,0.04,0.008,710_840
2016,710,850,0,0,0,0,0.559,8.560654898826773,20,4.0,8.0,710_850
2016,710,860,0,0,0,0,0.548,8.607472556045959,71,50.41,357.911,710_860
2016,710,900,0,0,0,0,0.791,9.106034855166868,15,2.25,3.375,710_900
2016,710,910,0,0,0,0,0.365,8.754271205586894,71,50.41,357.911,710_910
2016,710,920,0,0,0,0,0.803,9.285633356011614,45,20.25,91.125,710_920
2016,712,740,0,0,0,0,0.1459999999999999,8.009795020550506,71,50.41,357.911,712_740
2016,713,740,0,1,1,0,0.018000000000000016,7.6498354706512615,3,0.09,0.027,713_740
2016,713,840,0,0,1,0,0.35,7.0593598631140315,3,0.09,0.027,713_840
2016,732,740,0,1,1,0,0.09899999999999998,7.050729447933244,4,0.16,0.064,732_740
2016,740,750,0,0,0,0,0.2929999999999999,8.671663820054416,71,50.41,357.911,740_750
2016,740,760,0,0,0,0,0.2589999999999999,8.471798256925846,71,50.41,357.911,740_760
2016,740,770,0,0,0,0,0.38799999999999996,8.695255691289809,71,50.41,357.911,740_770
2016,740,771,0,0,0,0,0.5479999999999999,8.495070274328468,71,50.41,357.911,740_771
2016,740,775,0,0,0,0,0.4149999999999999,8.43287636268676,71,50.41,357.911,740_775
2016,740,780,0,0,0,0,0.22199999999999998,8.832295859444011,71,50.41,357.911,740_780
2016,740,781,0,0,0,0,0.45199999999999996,8.935482384975295,71,50.41,357.911,740_781
2016,740,790,0,0,0,0,0.1519999999999999,8.547955153066278,71,50.41,357.911,740_790
2016,740,800,0,0,0,0,0.6569999999999999,8.434767647040907,71,50.41,357.911,740_800
2016,740,811,0,0,0,0,0.5419999999999999,8.390313910072091,71,50.41,357.911,740_811
2016,740,812,0,0,0,0,0.724,8.328620134652192,71,50.41,357.911,740_812
2016,740,816,0,0,0,0,0.6669999999999999,8.207292776175745,71,50.41,357.911,740_816
2016,740,820,0,0,0,0,0.48899999999999993,8.579698396767634,71,50.41,357.911,740_820
2016,740,830,0,1,1,0,0.39299999999999996,8.579078195088245,71,50.41,357.911,740_830
2016,740,835,0,0,1,0,,8.35613202239857,71,50.41,357.911,740_835
2016,740,840,0,0,1,0,0.33199999999999996,8.0050667219172,34,11.56,39.304,740_840
2016,740,850,0,0,1,0,0.17799999999999994,8.663369301573839,51,26.01,132.651,740_850
2016,740,860,0,0,0,0,0.18899999999999995,8.544672162404522,71,50.41,357.911,740_860
2016,740,900,0,1,1,0,0.05400000000000005,8.981329642383926,71,50.41,357.911,740_900
2016,740,910,0,0,0,0,0.37199999999999994,8.533184643834284,28,7.84,21.952,740_910
2016,740,920,0,0,1,0,0.06600000000000006,9.135358171642494,71,50.41,357.911,740_920
2016,750,760,0,0,0,0,0.03400000000000003,7.112245941797137,71,50.41,357.911,750_760
2016,750,770,0,0,0,0,0.09500000000000003,6.531606225208026,1,0.01,0.001,750_770
2016,750,771,0,0,0,0,0.255,7.263119364120769,3,0.09,0.027,750_771
2016,750,775,0,1,1,0,0.122,7.676195443577513,12,1.44,1.728,750_775
2016,750,780,0,0,0,0,0.07099999999999995,7.797085829273509,8,0.64,0.512,750_780
2016,750,781,0,0,0,0,0.15900000000000003,7.920228537328325,71,50.41,357.911,750_781
2016,750,790,0,1,1,0,0.14100000000000001,6.68748260275961,11,1.21,1.331,750_790
2016,750,800,0,0,0,0,0.364,7.980571012606236,71,50.41,357.911,750_800
2016,750,820,0,0,0,0,0.196,8.253748343328501,71,50.41,357.911,750_820
2016,750,850,0,0,0,0,0.11499999999999999,8.519510504371398,71,50.41,357.911,750_850
2016,770,775,0,0,0,0,0.02699999999999997,7.922079751127658,57,32.49,185.193,770_775
2016,771,775,0,0,0,0,0.133,6.60435024606512,2,0.04,0.008,771_775
2016,775,800,0,0,0,0,0.24200000000000002,6.7067400797409285,3,0.09,0.027,775_800
2016,775,812,0,0,0,0,0.30900000000000005,6.56512411504534,71,50.41,357.911,775_812
2016,775,850,0,0,0,0,0.237,8.044369589783255,71,50.41,357.911,775_850
2016,800,811,0,0,0,0,0.11500000000000002,6.2813317304651,2,0.04,0.008,800_811
2016,800,812,0,0,0,0,0.067,6.258624983838966,28,7.84,21.952,800_812
2016,800,816,0,0,0,0,0.010000000000000009,6.8970986987936085,21,4.41,9.261,800_816
2016,800,820,0,0,0,0,0.168,7.076991596227436,10,1.0,1.0,800_820
2016,800,850,0,0,0,0,0.479,7.751303260209608,12,1.44,1.728,800_850
2016,811,812,0,0,1,0,0.18200000000000002,6.627115021319402,39,15.21,59.319,811_812
2016,811,816,0,0,0,0,0.12500000000000003,6.963852018334007,20,4.0,8.0,811_816
2016,811,820,0,0,0,0,0.05299999999999999,6.91045164052988,71,50.41,357.911,811_820
2016,812,816,0,0,0,0,0.056999999999999995,6.177113893994611,43,18.49,79.507,812_816
2016,816,820,0,0,0,0,0.17800000000000002,7.620558017200524,32,10.24,32.768,816_820
2016,816,850,0,0,0,0,0.489,8.016812825511785,36,12.96,46.656,816_850
2016,820,830,0,0,0,0,0.09599999999999997,5.760477818332746,13,1.69,2.197,820_830
2016,820,835,0,0,0,0,,7.303439375235196,71,50.41,357.911,820_835
2016,820,840,0,0,0,0,0.15699999999999997,7.812418674615313,28,7.84,21.952,820_840
2016,820,850,0,0,0,0,0.311,7.080110671464242,2,0.04,0.008,820_850
2016,830,850,0,0,1,0,0.21500000000000002,6.801060540311174,71,50.41,357.911,830_850
2016,835,840,0,0,1,0,,7.140690732758816,71,50.41,357.911,835_840
2016,840,850,0,0,1,0,0.15400000000000003,7.934477646621922,13,1.69,2.197,840_850
2016,850,860,0,0,0,0,0.01100000000000001,7.641084249174914,71,50.41,357.911,850_860
2016,850,900,0,0,1,0,0.23199999999999998,8.592671652592143,17,2.89,4.913,850_900
2016,850,910,0,0,0,0,0.194,8.402163860831472,8,0.64,0.512,850_910
2016,860,900,0,0,0,0,0.243,8.247298645412574,71,50.41,357.911,860_900
2016,900,910,0,0,0,0,0.426,7.965927444652224,71,50.41,357.911,900_910
2017,2,20,0,0,0,1,0.0050000000000000044,6.599189995613932,20,4.0,8.0,2_20
2017,2,31,0,0,0,1,,7.3394727582343675,72,51.84,373.248,2_31
2017,2,42,0,0,0,1,0.2749999999999999,7.771573073595175,56,31.36,175.616,2_42
2017,2,51,0,0,0,1,0.02299999999999991,7.75143230634378,72,51.84,373.248,2_51
2017,2,52,0,0,0,1,0.04299999999999993,8.159689332593896,72,51.84,373.248,2_52
2017,2,70,0,0,0,1,0.19599999999999995,8.017307507688582,72,51.84,373.248,2_70
2017,2,80,0,0,0,1,,7.887246136742383,72,51.84,373.248,2_80
2017,2,90,0,0,0,1,0.21299999999999997,8.008698182988528,59,34.81,205.379,2_90
2017,2,91,0,0,0,1,0.42,7.984462732262196,72,51.84,373.248,2_91
2017,2,92,0,0,0,1,0.16199999999999992,8.022011231638267,72,51.84,373.248,2_92
2017,2,93,0,0,0,1,0.5529999999999999,8.043310046571964,29,8.41,24.389,2_93
2017,2,100,0,0,0,1,0.15399999999999991,8.249313746260636,72,51.84,373.248,2_100
2017,2,101,0,0,0,1,0.601,8.106755741681516,7,0.49,0.343,2_101
2017,2,115,0,0,0,1,0.08599999999999997,8.362011980774454,72,51.84,373.248,2_115
2017,2,130,0,0,0,1,0.2819999999999999,8.378896175512146,36,12.96,46.656,2_130
2017,2,135,0,0,0,1,0.04499999999999993,8.64207982555697,25,6.25,15.625,2_135
2017,2,140,0,0,0,1,0.05999999999999994,8.823574341300503,72,51.84,373.248,2_140
2017,2,145,0,0,0,1,0.22499999999999998,8.737083456528955,72,51.84,373.248,2_145
2017,2,150,0,0,0,1,0.238,8.911813035004199,72,51.84,373.248,2_150
2017,2,155,0,0,0,1,0.05500000000000005,8.996292826287206,72,51.84,373.248,2_155
2017,2,160,0,0,0,1,0.08299999999999996,9.035498770436053,72,51.84,373.248,2_160
2017,2,165,0,0,0,1,0.05600000000000005,9.044958524708006,72,51.84,373.248,2_165
2017,2,200,0,0,0,1,0.031000000000000028,8.682639830985348,72,51.84,373.248,2_200
2017,2,205,0,0,0,0,0.05300000000000005,8.602471400671329,72,51.84,373.248,2_205
2017,2,210,0,0,0,1,0.04400000000000004,8.730787291514298,72,51.84,373.248,2_210
2017,2,211,0,0,1,1,0.06600000000000006,8.735171425418226,72,51.84,373.248,2_211
2017,2,220,0,0,0,1,0.052000000000000046,8.726886695006042,72,51.84,373.248,2_220
2017,2,225,0,0,0,0,0.06800000000000006,8.79476432011729,58,33.64,195.112,2_225
2017,2,230,0,0,0,1,0.0010000000000000009,8.714370519442179,72,51.84,373.248,2_230
2017,2,235,0,0,0,1,0.06400000000000006,8.65486599654131,72,51.84,373.248,2_235
2017,2,255,0,0,0,1,0.05500000000000005,8.81169694321495,72,51.84,373.248,2_255
2017,2,290,0,0,0,1,0.136,8.878985021734431,56,31.36,175.616,2_290
2017,2,305,0,0,0,0,0.017000000000000015,8.871365005136852,57,32.49,185.193,2_305
2017,2,310,0,0,0,1,0.2789999999999999,8.9005762763782,66,43.56,287.496,2_310
2017,2,316,0,0,0,1,0.0010000000000000009,8.839146247295385,72,51.84,373.248,2_316
2017,2,317,0,0,0,0,0.0010000000000000009,8.878413788202817,72,51.84,373.248,2_317
2017,2,325,0,0,0,1,0.03600000000000003,8.884305476312335,72,51.84,373.248,2_325
2017,2,338,0,0,0,0,0.07299999999999995,8.951945220149295,72,51.84,373.248,2_338
2017,2,339,0,0,0,0,0.29799999999999993,8.957420369736672,59,34.81,205.379,2_339
2017,2,341,0,0,0,0,0.36,8.94344083870693,72,51.84,373.248,2_341
2017,2,343,0,0,0,0,0.2859999999999999,8.966037022826347,72,51.84,373.248,2_343
2017,2,344,0,0,0,0,0.09499999999999997,8.886671817269994,72,51.84,373.248,2_344
2017,2,345,0,0,0,0,0.45799999999999996,8.934626395300256,17,2.89,4.913,2_345
2017,2,347,0,0,0,0,0.26,8.958295677115533,72,51.84,373.248,2_347
2017,2,349,0,0,0,0,0.006000000000000005,8.871140418515655,72,51.84,373.248,2_349
2017,2,350,0,0,0,1,0.03400000000000003,9.018937706446035,33,10.89,35.937,2_350
2017,2,352,0,0,0,0,0.006000000000000005,9.11770959935228,72,51.84,373.248,2_352
2017,2,355,0,0,0,0,0.20999999999999996,8.976350713721176,66,43.56,287.496,2_355
2017,2,360,0,0,0,0,0.139,8.984543303196409,66,43.56,287.496,2_360
2017,2,365,0,0,0,0,0.573,8.964861739409468,3,0.09,0.027,2_365
2017,2,366,0,0,0,0,0.07300000000000006,8.848609812780875,72,51.84,373.248,2_366
2017,2,367,0,0,0,0,0.0010000000000000009,8.864435790323979,72,51.84,373.248,2_367
2017,2,368,0,0,0,0,0.025999999999999912,8.891814138229396,72,51.84,373.248,2_368
2017,2,369,0,0,0,0,0.40399999999999997,8.96631786433146,72,51.84,373.248,2_369
2017,2,370,0,0,0,0,0.58,8.91519048467688,72,51.84,373.248,2_370
2017,2,371,0,0,0,0,0.45299999999999996,9.149400700536827,72,51.84,373.248,2_371
2017,2,372,0,0,0,0,0.16499999999999992,9.137898703075466,72,51.84,373.248,2_372
2017,2,373,0,0,0,0,0.6319999999999999,9.1784781188274,72,51.84,373.248,2_373
2017,2,375,0,0,0,0,0.039000000000000035,8.843889224880318,72,51.84,373.248,2_375
2017,2,380,0,0,0,0,0.08000000000000007,8.800490665550194,72,51.84,373.248,2_380
2017,2,385,0,0,0,1,0.05400000000000005,8.737789501263753,72,51.84,373.248,2_385
2017,2,390,0,0,0,1,0.08400000000000007,8.781494041030106,72,51.84,373.248,2_390
2017,2,402,0,0,0,0,0.03699999999999992,8.672314828283538,72,51.84,373.248,2_402
2017,2,411,0,0,0,0,0.6599999999999999,9.146889259395566,72,51.84,373.248,2_411
2017,2,432,0,0,0,0,0.29399999999999993,8.898734391405029,72,51.84,373.248,2_432
2017,2,433,0,0,0,0,0.133,8.75965297724703,72,51.84,373.248,2_433
2017,2,434,0,0,0,0,0.121,9.065649803854416,72,51.84,373.248,2_434
2017,2,435,0,0,0,0,0.44499999999999995,8.744440311563185,72,51.84,373.248,2_435
2017,2,436,0,0,0,0,0.2919999999999999,9.0044471740685,72,51.84,373.248,2_436
2017,2,437,0,0,0,0,0.29499999999999993,9.00794263047263,13,1.69,2.197,2_437
2017,2,438,0,0,0,0,0.46499999999999997,8.86047079036889,72,51.84,373.248,2_438
2017,2,439,0,0,0,0,0.1509999999999999,8.974731956016894,72,51.84,373.248,2_439
2017,2,451,0,0,0,0,0.31399999999999995,8.876209392472346,72,51.84,373.248,2_451
2017,2,452,0,0,0,0,0.09499999999999997,9.045819439807735,72,51.84,373.248,2_452
2017,2,461,0,0,0,0,0.39199999999999996,9.055369355765022,72,51.84,373.248,2_461
2017,2,471,0,0,0,0,0.536,9.17093404159709,72,51.84,373.248,2_471
2017,2,475,0,0,0,0,0.2779999999999999,9.094502942400215,72,51.84,373.248,2_475
2017,2,481,0,0,0,0,0.43599999999999994,9.177548549151192,72,51.84,373.248,2_481
2017,2,483,0,0,0,0,0.569,9.142532512370941,72,51.84,373.248,2_483
2017,2,484,0,0,0,0,0.582,9.259768427887506,72,51.84,373.248,2_484
2017,2,490,0,0,0,0,0.53,9.26043444758825,72,51.84,373.248,2_490
2017,2,500,0,0,0,0,0.5429999999999999,9.364785294224179,72,51.84,373.248,2_500
2017,2,501,0,0,0,0,0.32199999999999995,9.4044669742199,72,51.84,373.248,2_501
2017,2,510,0,0,0,0,0.43299999999999994,9.425701720348336,72,51.84,373.248,2_510
2017,2,516,0,0,0,0,0.6769999999999999,9.363970916556553,72,51.84,373.248,2_516
2017,2,517,0,0,0,0,0.612,9.360328113071203,72,51.84,373.248,2_517
2017,2,520,0,0,0,0,0.6669999999999999,9.440642241288705,9,0.81,0.729,2_520
2017,2,522,0,0,0,0,0.591,9.364399619052167,72,51.84,373.248,2_522
2017,2,530,0,0,0,0,0.606,9.35230857442092,72,51.84,373.248,2_530
2017,2,540,0,0,0,0,0.5269999999999999,9.273061617868898,72,51.84,373.248,2_540
2017,2,541,0,0,0,0,0.426,9.504330009846358,72,51.84,373.248,2_541
2017,2,551,0,0,0,0,0.474,9.42458040433841,72,51.84,373.248,2_551
2017,2,553,0,0,0,0,0.2879999999999999,9.45488527195027,72,51.84,373.248,2_553
2017,2,560,0,0,0,0,0.09599999999999997,9.450396102754326,72,51.84,373.248,2_560
2017,2,565,0,0,0,0,0.125,9.384276872235697,72,51.84,373.248,2_565
2017,2,571,0,0,1,0,0.15899999999999992,9.45506535972397,72,51.84,373.248,2_571
2017,2,581,0,0,0,0,0.45399999999999996,9.505343083045595,72,51.84,373.248,2_581
2017,2,590,0,0,0,0,0.10199999999999998,9.629787277604766,72,51.84,373.248,2_590
2017,2,591,0,0,0,0,0.235,9.540190732288508,72,51.84,373.248,2_591
2017,2,600,0,0,0,0,0.575,8.723654362396672,72,51.84,373.248,2_600
2017,2,615,0,0,0,0,0.5249999999999999,8.8240747681456,72,51.84,373.248,2_615
2017,2,616,0,0,0,0,0.10899999999999999,8.901107745493958,72,51.84,373.248,2_616
2017,2,620,0,0,0,0,0.5609999999999999,8.963160242833732,6,0.36,0.216,2_620
2017,2,625,0,0,0,0,0.608,9.262610189409864,19,3.61,6.859,2_625
2017,2,626,0,0,0,0,0.6769999999999999,9.328621061560085,72,51.84,373.248,2_626
2017,2,630,0,0,0,0,0.649,9.228091877551838,4,0.16,0.064,2_630
2017,2,640,0,0,0,1,0.544,9.074142570498188,14,1.96,2.744,2_640
2017,2,645,0,0,0,0,0.45899999999999996,9.207386012149746,14,1.96,2.744,2_645
2017,2,651,0,0,0,0,0.6559999999999999,9.143227874334848,44,19.36,85.184,2_651
2017,2,652,0,0,0,0,0.697,9.152467585385711,3,0.09,0.027,2_652
2017,2,660,0,0,0,0,0.364,9.143398966222302,72,51.84,373.248,2_660
2017,2,663,0,0,0,0,0.571,9.162567190504499,26,6.76,17.576,2_663
2017,2,666,0,0,0,0,0.12,9.15886811420722,41,16.81,68.921,2_666
2017,2,670,0,0,0,0,0.82,9.291238098632173,72,51.84,373.248,2_670
2017,2,679,0,0,0,0,0.722,9.345011115294131,72,51.84,373.248,2_679
2017,2,690,0,0,0,0,0.508,9.26166066599924,72,51.84,373.248,2_690
2017,2,692,0,0,0,0,0.701,9.302044056186396,72,51.84,373.248,2_692
2017,2,694,0,0,0,0,0.7929999999999999,9.314781465094613,72,51.84,373.248,2_694
2017,2,696,0,0,0,0,0.739,9.336646978573443,72,51.84,373.248,2_696
2017,2,698,0,0,0,0,0.6579999999999999,9.3650080609883,72,51.84,373.248,2_698
2017,2,700,0,0,0,0,0.49999999999999994,9.31847703058076,3,0.09,0.027,2_700
2017,2,701,0,0,0,0,0.6869999999999999,9.243156000917805,72,51.84,373.248,2_701
2017,2,702,0,0,0,0,0.6659999999999999,9.280463271407655,72,51.84,373.248,2_702
2017,2,703,0,0,0,0,0.38499999999999995,9.257691405856109,72,51.84,373.248,2_703
2017,2,704,0,0,0,0,0.643,9.25624065015894,72,51.84,373.248,2_704
2017,2,705,0,0,0,0,0.599,9.163374542695438,72,51.84,373.248,2_705
2017,2,710,0,0,0,0,0.756,9.31898847758312,3,0.09,0.027,2_710
2017,2,712,0,0,0,0,0.17299999999999993,9.245350309165632,72,51.84,373.248,2_712
2017,2,713,0,0,0,0,0.01100000000000001,9.44523856598756,67,44.89,300.763,2_713
2017,2,732,0,0,0,1,0.018000000000000016,9.320628725870305,72,51.84,373.248,2_732
2017,2,740,0,0,0,1,0.013000000000000012,9.297022528111906,72,51.84,373.248,2_740
2017,2,750,0,0,0,0,0.346,9.396213946213676,72,51.84,373.248,2_750
2017,2,760,0,0,0,0,0.263,9.434155697599497,72,51.84,373.248,2_760
2017,2,770,0,0,0,1,0.415,9.3391820349893,3,0.09,0.027,2_770
2017,2,771,0,0,0,0,0.569,9.467537463415244,72,51.84,373.248,2_771
2017,2,775,0,0,0,0,0.43199999999999994,9.507239833477572,72,51.84,373.248,2_775
2017,2,780,0,0,0,0,0.243,9.574302698325482,72,51.84,373.248,2_780
2017,2,781,0,0,0,0,0.481,9.571665487090145,72,51.84,373.248,2_781
2017,2,790,0,0,0,0,0.17399999999999993,9.424443178638244,72,51.84,373.248,2_790
2017,2,800,0,0,0,0,0.6799999999999999,9.558162242854177,72,51.84,373.248,2_800
2017,2,811,0,0,0,0,0.6,9.575108477752243,42,17.64,74.088,2_811
2017,2,812,0,0,0,0,0.71,9.524654638228634,72,51.84,373.248,2_812
2017,2,816,0,0,0,0,0.6839999999999999,9.499016949743577,44,19.36,85.184,2_816
2017,2,820,0,0,0,0,0.5009999999999999,9.638219074921247,72,51.84,373.248,2_820
2017,2,830,0,0,0,0,0.409,9.65161010864882,72,51.84,373.248,2_830
2017,2,835,0,0,0,0,,9.615025175726071,72,51.84,373.248,2_835
2017,2,840,0,0,0,1,0.365,9.53091548772999,72,51.84,373.248,2_840
2017,2,850,0,0,0,0,0.20699999999999996,9.702655732983077,14,1.96,2.744,2_850
2017,2,900,0,0,0,1,0.03700000000000003,9.676913122482459,72,51.84,373.248,2_900
2017,2,910,0,0,0,0,0.38699999999999996,9.584940692081192,72,51.84,373.248,2_910
2017,2,920,0,0,0,0,0.04500000000000004,9.552737876616773,72,51.84,373.248,2_920
2017,20,200,0,1,1,1,0.026000000000000023,8.587166915043747,72,51.84,373.248,20_200
2017,20,220,0,1,1,1,0.04700000000000004,8.639410824140487,29,8.41,24.389,20_220
2017,20,255,0,0,1,1,0.050000000000000044,8.720933715583492,72,51.84,373.248,20_255
2017,20,365,0,0,0,0,0.578,8.876237326603665,3,0.09,0.027,20_365
2017,20,710,0,0,0,0,0.761,9.254558194141616,64,40.96,262.144,20_710
2017,20,740,0,1,1,0,0.018000000000000016,9.242081257760246,72,51.84,373.248,20_740
2017,31,42,0,0,0,1,,6.96659006470303,72,51.84,373.248,31_42
2017,31,51,0,1,1,1,,6.6697518647609035,72,51.84,373.248,31_51
2017,31,200,0,0,0,0,,8.85225014127717,72,51.84,373.248,31_200
2017,31,220,0,0,0,0,,8.882905178000266,72,51.84,373.248,31_220
2017,31,255,0,0,0,0,,8.971257969360463,72,51.84,373.248,31_255
2017,31,365,0,0,0,0,,9.121082837899754,72,51.84,373.248,31_365
2017,31,710,0,0,0,0,,9.445657523422081,72,51.84,373.248,31_710
2017,31,740,0,0,0,0,,9.410853782342409,72,51.84,373.248,31_740
2017,42,51,0,0,0,1,0.252,6.594139824503851,72,51.84,373.248,42_51
2017,42,100,0,0,1,1,0.121,7.383865226659633,72,51.84,373.248,42_100
2017,42,101,0,0,0,1,0.32600000000000007,6.854670907889681,58,33.64,195.112,42_101
2017,42,200,0,1,1,0,0.30599999999999994,8.85631904693158,72,51.84,373.248,42_200
2017,42,220,0,1,1,0,0.32699999999999996,8.879528087563177,72,51.84,373.248,42_220
2017,42,255,0,0,1,0,0.32999999999999996,8.979781897943486,72,51.84,373.248,42_255
2017,42,365,0,0,0,0,0.29800000000000004,9.144307401371744,72,51.84,373.248,42_365
2017,42,710,0,0,0,0,0.48100000000000004,9.509689123295011,72,51.84,373.248,42_710
2017,42,740,0,1,1,0,0.2619999999999999,9.490461431879083,72,51.84,373.248,42_740
2017,51,91,0,0,1,1,0.3970000000000001,7.086403430409783,6,0.36,0.216,51_91
2017,51,93,0,0,0,1,0.53,7.0960589074536395,72,51.84,373.248,51_93
2017,51,100,0,0,0,1,0.131,7.325478284485803,72,51.84,373.248,51_100
2017,51,200,0,0,0,0,0.05399999999999994,8.927539699415885,72,51.84,373.248,51_200
2017,51,220,0,0,0,0,0.07499999999999996,8.952450084332138,72,51.84,373.248,51_220
2017,51,255,0,0,0,0,0.07799999999999996,9.041187723230577,72,51.84,373.248,51_255
2017,51,365,0,0,0,0,0.55,9.18918823450062,72,51.84,373.248,51_365
2017,51,710,0,0,0,0,0.7330000000000001,9.505514310186259,72,51.84,373.248,51_710
2017,51,740,0,0,0,0,0.009999999999999898,9.466291810466352,72,51.84,373.248,51_740
2017,52,101,0,0,0,1,0.558,6.375876246018314,18,3.24,5.832,52_101
2017,52,115,0,0,0,1,0.04300000000000004,6.780035537379766,72,51.84,373.248,52_115
2017,52,200,0,0,0,0,0.07399999999999995,8.870929822739429,72,51.84,373.248,52_200
2017,52,220,0,0,0,0,0.09499999999999997,8.884277766654131,72,51.84,373.248,52_220
2017,52,255,0,0,0,0,0.09799999999999998,8.993613688458051,72,51.84,373.248,52_255
2017,52,365,0,0,0,0,0.53,9.168788944817948,72,51.84,373.248,52_365
2017,52,710,0,0,0,0,0.7130000000000001,9.574177605374308,72,51.84,373.248,52_710
2017,52,740,0,0,0,0,0.029999999999999916,9.575059871535498,72,51.84,373.248,52_740
2017,70,80,0,0,0,1,,7.02313543002221,72,51.84,373.248,70_80
2017,70,90,0,0,0,1,0.017000000000000015,6.967249850767777,33,10.89,35.937,70_90
2017,70,91,0,0,0,1,0.22400000000000003,7.246510621617919,72,51.84,373.248,70_91
2017,70,200,0,1,1,0,0.22699999999999998,9.097272452666772,72,51.84,373.248,70_200
2017,70,220,0,1,1,0,0.248,9.126763091720836,72,51.84,373.248,70_220
2017,70,255,0,0,1,0,0.251,9.18284583766679,72,51.84,373.248,70_255
2017,70,365,0,0,0,0,0.377,9.280006350209286,72,51.84,373.248,70_365
2017,70,710,0,0,0,0,0.56,9.43022261098802,72,51.84,373.248,70_710
2017,70,740,0,1,1,0,0.18299999999999994,9.333150749346592,72,51.84,373.248,70_740
2017,80,90,0,0,0,1,,5.85707564406933,16,2.56,4.096,80_90
2017,80,91,0,0,0,1,,5.968451772798909,72,51.84,373.248,80_91
2017,80,200,0,0,0,0,,9.038804440644057,72,51.84,373.248,80_200
