year,ccode1,ccode2,onset,overlap_lag1,both_import_lag1,shared_dominant,shared_us,shared_soviet,ally_defense,cinc_diff,regime_dist,ln_capdist,ln_trade_lag1,py,py2,py3,dyad_id,sd_w5,both_imp_w5,unga,same_top5,pshare_min,dep_asym,shared_us_w5,overlap_w5,hhi,hhi_z,aid_i,aid_j,both_us_aid,ln_min_aid,out_i,out_j,locked,out_min
1955,2,20,0,0.1505028526012444,1,0.0,0.0,0.0,1,0.253233201,0.145,6.599189995613932,8.689009729879698,10,1.0,1.0,2_20,0.0,1,0.2818480000000001,0.0,0.0,,0.0,0.1405413862806056,0.3300820301160397,1.4442636394882593,0.0,32020113.0,0,0.0,1.0,1.0,0.0,1.0
1956,2,20,0,0.0526054657119103,1,0.0,0.0,0.0,1,0.246877847,0.138,6.599189995613932,8.816779130870842,11,1.21,1.331,2_20,0.0,1,0.351939,0.0,0.0,,0.0,0.1166980324168952,0.3106407037896611,1.0853571203872618,0.0,32020113.0,0,0.0,1.0,1.0,0.0,1.0
1957,2,20,0,0.0529616070590444,1,0.0,0.0,0.0,1,0.241841076,0.134,6.599189995613932,8.964375892876271,12,1.44,1.728,2_20,0.0,1,0.4519189999999999,0.0,0.0,,0.0,0.0996693845458417,0.2979267269740795,0.8506442676628179,0.0,9463722.0,0,0.0,0.0,1.0,0.0,0.0
1958,2,20,0,0.3408498920890079,1,0.0,0.0,0.0,1,0.221872605,0.129,6.599189995613932,8.961045331929105,13,1.69,2.197,2_20,0.0,1,0.3036210000000001,0.0,0.0,,0.0,0.1251976504493709,0.2860946377743157,0.6322119510045768,0.0,9463722.0,0,0.0,0.0,1.0,0.0,0.0
1959,2,20,0,0.213797188863159,1,0.0,0.0,0.0,1,0.216137223,0.129,6.599189995613932,8.898939240210545,14,1.96,2.744,2_20,0.0,1,0.6584207999999999,0.0,0.0,,0.0,0.1259269185447797,0.2736168545368727,0.4018594702805096,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
1960,2,20,0,0.2401693889897156,1,0.0,0.0,0.0,1,0.202999057,0.127,6.599189995613932,8.994408243236805,15,2.25,3.375,2_20,0.0,1,0.4035186,0.0,0.0,,0.0,0.1264731029536427,0.2629851942073634,0.2055882829618235,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
1961,2,20,0,0.0156641604010025,1,0.0,0.0,0.0,1,0.198086355,0.134,6.599189995613932,8.935916697240316,16,2.56,4.096,2_20,0.0,1,0.1958269999999999,0.0,0.0,,0.0,0.1594138367042599,0.2628358546532858,0.2028313239653924,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0
1962,2,20,0,0.0052586603562742,1,0.0,0.0,0.0,1,0.197281416,0.142,6.599189995613932,8.9643502898885,17,2.89,4.913,2_20,0.0,1,0.4404489999999998,0.0,0.0,,0.0,0.1357883259393319,0.2611751114518097,0.1721723271687745,0.0,61569689.0,0,0.0,1.0,1.0,0.0,1.0
1963,2,20,0,0.0062397044875954,1,0.0,0.0,0.0,1,0.195517246,0.1369999999999999,6.599189995613932,9.03683181833525,18,3.24,5.832,2_20,0.0,1,0.1785259999999999,0.0,0.0,,0.0,0.0681456009393609,0.2630203533476695,0.2062373562014783,0.0,61569689.0,0,0.0,2.0,1.0,0.0,1.0
1964,2,20,0,0.0060779558618845,1,0.0,0.0,0.0,1,0.190224016,0.1379999999999999,6.599189995613932,9.071790717483042,19,3.61,6.859,2_20,0.0,1,,0.0,0.0,,0.0,0.0524790324599666,0.2692829450187563,0.321851123466469,0.0,61569689.0,0,0.0,2.0,0.0,0.0,0.0
1965,2,20,0,0.0011088415523781,1,0.0,0.0,0.0,1,0.188792103,0.1439999999999999,6.599189995613932,9.199552410608504,20,4.0,8.0,2_20,0.0,1,0.3144770000000001,0.0,0.0,,0.0,0.0397743600128635,0.2830949386009003,0.5768344746633735,0.0,61569689.0,0,0.0,2.0,0.0,0.0,0.0
1966,2,20,0,0.0006347191367819,1,0.0,0.0,0.0,1,0.196484762,0.124,6.599189995613932,9.34239442387008,21,4.41,9.261,2_20,0.0,1,0.3270169999999999,0.0,0.0,,0.0,0.0042348484897994,0.2936362257653332,0.7714372820807506,0.0,61569689.0,0,0.0,1.0,0.0,0.0,0.0
1967,2,20,0,0.0,1,0.0,0.0,0.0,1,0.196525513,0.1169999999999999,6.599189995613932,9.54182160279464,22,4.84,10.648,2_20,0.0,1,0.6371849999999999,0.0,0.0,,0.0,0.0035273201972149,0.2943404242638018,0.7844374975803774,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0
1968,2,20,0,0.0651131675772103,1,0.0,0.0,0.0,1,0.191480808,0.1139999999999999,6.599189995613932,9.66746770640814,23,5.29,12.167,2_20,0.0,1,0.734642,0.0,0.0,,0.0,0.0080057888011331,0.2975163637756181,0.8430685485655518,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0
1969,2,20,0,0.0,1,0.0,0.0,0.0,1,0.186851433,0.1230000000000001,6.599189995613932,9.84126102335092,24,5.76,13.824,2_20,0.0,1,0.4430970000000001,0.0,0.0,,0.0,0.0070936075596306,0.2995409506424226,0.880444466894564,0.0,0.0,0,0.0,2.0,1.0,0.0,1.0
1970,2,20,0,0.0,1,0.0,0.0,0.0,1,0.169614898,0.1019999999999999,6.599189995613932,9.977917615670124,25,6.25,15.625,2_20,0.0,1,0.5981290000000001,0.0,0.0,,0.0,0.0090078750665354,0.298318315245926,0.8578733826527002,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0
1971,2,20,0,0.0,1,0.0,0.0,0.0,1,0.158472382,0.1029999999999999,6.599189995613932,10.007518639895626,26,6.76,17.576,2_20,0.0,1,0.4259619999999999,0.0,0.0,,0.0,0.00937741360014,0.3005455022330739,0.8989895038228751,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0
1972,2,20,0,0.0,1,0.0,0.0,0.0,1,0.153100851,0.0919999999999999,6.599189995613932,10.142673769380464,27,7.29,19.683,2_20,0.0,1,0.5193650000000001,0.0,0.0,,0.0,0.0888030281064029,0.2984880444850431,0.861006755827889,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0
1973,2,20,0,0.043449923962633,1,0.0,0.0,0.0,1,0.147248946,0.0739999999999999,6.599189995613932,10.314669620973522,28,7.84,21.952,2_20,0.0,1,0.8008839999999999,0.0,0.0,,0.0,0.0463275490079286,0.2922166706801808,0.7452308615037306,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0
1974,2,20,0,0.0740055504162812,1,0.0,0.0,0.0,1,0.140965121,0.0579999999999999,6.599189995613932,10.516695507568077,29,8.41,24.389,2_20,0.0,1,0.612562,0.0,0.0,,0.0,0.0106633965583887,0.2915447614750581,0.7328267389704172,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0
1975,2,20,0,0.0,1,0.0,0.0,0.0,1,0.132246938,0.0409999999999999,6.599189995613932,10.770390583751476,30,9.0,27.0,2_20,0.0,1,0.8286990000000001,0.0,0.0,,0.0,0.0129550459904132,0.283794507587485,0.589749224697966,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
1976,2,20,0,0.0,1,0.0,0.0,0.0,1,0.130825542,0.0319999999999999,6.599189995613932,10.781791869996807,31,9.61,29.791,2_20,0.0,1,1.0802409999999998,0.0,0.0,,0.0,0.0169574875786403,0.2754684707315133,0.4360421753065455,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
1977,2,20,0,0.079157761418507,1,0.0,0.0,0.0,1,0.130094361,0.008,6.599189995613932,10.938586554334364,32,10.24,32.768,2_20,0.0,1,0.4969019999999999,0.0,0.0,,0.0,0.0619635742891313,0.269373209562975,0.3235174981170414,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0
1978,2,20,0,0.0973218945866082,1,0.0,0.0,0.0,1,0.1280241869999999,0.011,6.599189995613932,11.029872242956896,33,10.89,35.937,2_20,0.0,1,0.462661,0.0,0.0,,0.0,0.0804908414511983,0.2687664010708855,0.3123152004959534,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0
1979,2,20,1,0.0217270906999531,1,0.0,0.0,0.0,1,0.125432685,0.004,6.599189995613932,11.136522948632912,34,11.56,39.304,2_20,0.0,1,0.4998500000000001,0.0,0.0,,0.0,0.0373356752592079,0.2624726446155055,0.1961260998374784,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0
1980,2,20,0,0.1772735296312206,1,0.0,0.0,0.0,1,0.121353854,0.015,6.599189995613932,11.307610805200964,1,0.01,0.001,2_20,0.0,1,0.5314740000000002,0.0,0.0,,0.0,0.083406975536892,0.2625433227228064,0.1974308890808742,0.0,0.0,0,0.0,2.0,3.0,0.0,2.0
1981,2,20,0,0.0968559082104008,1,0.0,0.0,0.0,1,0.126293769,0.026,6.599189995613932,11.377346262728402,2,0.04,0.008,2_20,0.0,1,0.9347870000000004,0.0,0.0,,0.0,0.1226315742943938,0.2630964524928244,0.2076422232787343,0.0,0.0,0,0.0,2.0,3.0,0.0,2.0
1982,2,20,0,0.0957638022649367,1,0.0,0.0,0.0,1,0.118478208,0.028,6.599189995613932,11.478068954017772,3,0.09,0.027,2_20,0.0,1,0.936301,0.0,0.0,,0.0,0.1409022888651503,0.2668805184106225,0.2774999019064982,0.0,0.0,0,0.0,2.0,3.0,0.0,2.0
1983,2,20,0,0.0224856776010063,1,0.0,0.0,0.0,1,0.121742599,0.033,6.599189995613932,11.398237113335757,4,0.16,0.064,2_20,0.0,1,0.9193749999999998,0.0,0.0,,0.0,0.0940491483259484,0.2620607157622158,0.1885214771708201,0.0,0.0,0,0.0,2.0,3.0,0.0,2.0
1984,2,20,0,0.0013857517010102,1,0.0,0.0,0.0,1,0.123972825,0.026,6.599189995613932,11.52459708583063,5,0.25,0.125,2_20,0.0,1,1.0301790000000002,0.0,0.0,,0.0,0.0594770704424207,0.2549776877556903,0.0577616265392479,0.0,0.0,0,0.0,2.0,1.0,0.0,1.0
1985,2,20,0,0.0,1,0.0,0.0,0.0,1,0.126192039,0.021,6.599189995613932,11.734551064778769,6,0.36,0.216,2_20,0.0,1,1.07011,0.0,0.0,,0.0,0.0198970580451744,0.247904945175071,-0.072808344742147,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1986,2,20,0,0.0,1,0.0,0.0,0.0,1,0.1242171639999999,0.022,6.599189995613932,11.766740209298629,7,0.49,0.343,2_20,0.0,1,1.2968190000000002,0.0,0.0,,0.0,0.0110567236630978,0.2446387300795521,-0.1331059741779154,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0
1987,2,20,0,0.0,1,0.0,0.0,0.0,1,0.122779614,0.028,6.599189995613932,11.774422430365664,8,0.64,0.512,2_20,0.0,1,1.387055,0.0,0.0,,0.0,0.0049401207735462,0.2395914639437386,-0.2262836046219482,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0
1988,2,20,0,0.0,1,0.0,0.0,0.0,1,0.1231197729999999,0.027,6.599189995613932,11.828481109781404,9,0.81,0.729,2_20,0.0,1,1.507284,0.0,0.0,,0.0,0.0002744583564335,0.238339250822276,-0.2494007235392375,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0
1989,2,20,1,0.0,1,0.0,0.0,0.0,1,0.136268729,0.026,6.599189995613932,11.97619660679694,10,1.0,1.0,2_20,0.0,1,1.608047,0.0,0.0,,0.0,0.0,0.2398190385735332,-0.222082347112863,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1990,2,20,0,0.0113768069569174,1,0.0,0.0,0.0,1,0.1302376069999999,0.03,6.599189995613932,12.052663215909089,1,0.01,0.001,2_20,0.0,1,1.581097,0.0,0.0,,0.0,0.0029973638185216,0.2426549683370779,-0.1697282194797232,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1991,2,20,1,0.0528076468233515,1,0.0,0.0,0.0,1,0.125406083,0.034,6.599189995613932,12.081410490394145,2,0.04,0.008,2_20,0.0,1,1.5020380000000002,0.0,0.0,,0.0,0.0075871051587078,0.2418485474095917,-0.1846155642603919,0.0,0.0,0,0.0,2.0,1.0,0.0,1.0
1992,2,20,0,0.1924264251903684,1,0.0,0.0,0.0,1,0.136192043,0.041,6.599189995613932,12.079742405116138,1,0.01,0.001,2_20,0.0,1,1.556717,0.0,0.0,,0.0,0.0344440420547852,0.2425227057197503,-0.1721699209765916,0.0,0.0,0,0.0,2.0,1.0,0.0,1.0
1993,2,20,0,0.1791587330548727,1,0.0,0.0,0.0,1,0.141435047,0.035,6.599189995613932,12.14694017864664,2,0.04,0.008,2_20,0.0,1,1.638127,0.0,0.0,,0.0,0.0855316406692065,0.249963653388246,-0.0348025118976697,0.0,0.0,0,0.0,2.0,1.0,0.0,1.0
1994,2,20,0,0.027674388054473,1,0.0,0.0,0.0,1,0.13398096,0.025,6.599189995613932,12.255591496523817,3,0.09,0.027,2_20,0.0,1,1.624804,0.0,0.0,,0.0,0.1564397573955257,0.266757872054593,0.2752357263053079,0.0,0.0,0,0.0,4.0,3.0,0.0,3.0
1995,2,20,0,0.0059143600662408,1,0.0,0.0,0.0,1,0.128893972,0.026,6.599189995613932,12.39482556006884,4,0.16,0.064,2_20,0.0,1,1.874932,0.0,0.0,,0.0,0.1347107784760607,0.2930808166893425,0.7611838695926088,0.0,0.0,0,0.0,4.0,2.0,0.0,2.0
1996,2,20,0,0.1056540922939394,1,0.0,0.0,0.0,1,0.12706082,0.023,6.599189995613932,12.499455848111646,5,0.25,0.125,2_20,0.0,1,1.818408,0.0,0.0,,0.0,0.117502660856808,0.3284401546655247,1.4139529604302077,0.0,0.0,0,0.0,3.0,2.0,0.0,2.0
1997,2,20,1,0.1023670666631088,1,0.0,0.0,0.0,1,0.128350078,0.031,6.599189995613932,12.563172729084252,6,0.36,0.216,2_20,0.0,1,1.803662,0.0,0.0,,0.0,0.0941764333049502,0.3447392652697067,1.714851003762356,0.0,0.0,0,0.0,3.0,3.0,0.0,3.0
1998,2,20,0,0.0808166737558485,1,0.0,0.0,0.0,1,0.130157799,0.035,6.599189995613932,12.665343698673688,1,0.01,0.001,2_20,0.0,1,1.568712,0.0,0.0,,0.0,0.0633830059499173,0.341275461318661,1.6509056844951568,0.0,0.0,0,0.0,3.0,4.0,0.0,3.0
1999,2,20,0,0.0402882850619991,1,0.0,0.0,0.0,1,0.131015643,0.032,6.599189995613932,12.698029253848784,2,0.04,0.008,2_20,0.0,1,1.47244,0.0,0.0,,0.0,0.0655366886161584,0.3377390594933256,1.5856201351470451,0.0,0.0,0,0.0,3.0,2.0,0.0,2.0
2000,2,20,0,0.0036100204432618,1,0.0,0.0,0.0,1,0.131395178,0.031,6.599189995613932,12.784585272508169,3,0.09,0.027,2_20,0.0,1,1.521331,0.0,0.0,,0.0,0.101775556506769,0.3272997098561098,1.3928991974357288,0.0,34262.0,0,0.0,3.0,2.0,0.0,2.0
2001,2,20,0,0.5180946152169174,1,1.0,0.0,0.0,1,0.130613663,0.004,6.599189995613932,12.894859784909562,4,0.16,0.064,2_20,0.0,1,1.4233139999999995,0.0,0.0,,0.0,0.281025735298184,0.2950199715000587,0.7969826258825944,0.0,92648.0,0,0.0,3.0,1.0,0.0,1.0
2002,2,20,0,0.5018445490395623,1,0.0,0.0,0.0,1,0.14192949,0.004,6.599189995613932,12.835597791517074,5,0.25,0.125,2_20,0.0,1,1.55858,0.0,0.0,,0.0,0.470180080725695,0.2663432909425463,0.2675821402632979,0.0,139703.0,0,0.0,4.0,1.0,0.0,1.0
2003,2,20,0,0.512531337869863,1,1.0,0.0,0.0,1,0.140411526,0.035,6.599189995613932,12.812910702462869,6,0.36,0.216,2_20,1.0,1,1.7376200000000002,1.0,0.5144766376158859,0.0137934102714344,0.0,0.5844782111389419,0.2327519906781329,-0.352547188753665,0.0,195843.0,0,0.0,4.0,2.0,0.0,2.0
2004,2,20,0,0.0366222443669735,1,0.0,0.0,0.0,1,0.14034511,0.037,6.599189995613932,12.866911306588769,7,0.49,0.343,2_20,0.0,1,1.476577,1.0,0.4877906797566012,0.0768403210518478,0.0,0.5149430482836869,0.2029586969070927,-0.9025614820382152,0.0,212383.0,0,0.0,3.0,2.0,0.0,2.0
2005,2,20,0,0.4972858513820642,1,0.0,0.0,0.0,1,0.145382574,0.032,6.599189995613932,12.985548107322956,8,0.64,0.512,2_20,0.0,1,1.584453,1.0,0.4907205391612525,0.1451600652307664,0.0,0.4925061698794062,0.1848501534387249,-1.2368634835123935,0.0,187544.0,0,0.0,3.0,2.0,0.0,2.0
2006,2,20,0,0.0820407640046148,1,0.0,0.0,0.0,1,0.14338204,0.032,6.599189995613932,13.09664503793596,9,0.81,0.729,2_20,0.0,1,1.3693730000000002,1.0,0.4774221593252339,0.0983450351846085,0.0,0.4785445263588896,0.1771889961010001,-1.3782961854899871,0.0,129158.0,0,0.0,3.0,2.0,0.0,2.0
2007,2,20,0,0.062087111134669,1,0.0,0.0,0.0,1,0.138887298,0.065,6.599189995613932,13.159530059402291,10,1.0,1.0,2_20,0.0,1,1.1403250000000005,1.0,0.4489070550652816,0.0377575764043607,0.0,0.4548544348833503,0.1736527541749304,-1.4435787829361622,0.0,82103.0,0,0.0,2.0,2.0,0.0,2.0
2008,2,20,0,0.0433003573833324,1,0.0,0.0,0.0,1,0.137062165,0.073,6.599189995613932,13.2067341761338,11,1.21,1.331,2_20,0.0,1,1.102405,0.0,0.0,,0.0,0.3135409912974611,0.1699890289185458,-1.5112148514140231,0.0,25963.0,0,0.0,4.0,1.0,0.0,1.0
2009,2,20,0,0.0144653163122074,1,0.0,0.0,0.0,1,0.1362841799,0.074,6.599189995613932,13.262458203497989,12,1.44,1.728,2_20,0.0,1,0.937036,0.0,0.0,,0.0,0.2716416025917578,0.1700658837652082,-1.5097960333237064,0.0,17873.0,0,0.0,4.0,1.0,0.0,1.0
2010,2,20,0,0.0806321561038542,1,0.0,0.0,0.0,1,0.13792169,0.074,6.599189995613932,12.92092030818279,13,1.69,2.197,2_20,0.0,1,0.973783,0.0,0.0,,0.0,0.0472153379656364,0.1624135735115031,-1.6510654091950263,0.0,16804.0,0,0.0,4.0,1.0,0.0,1.0
2011,2,20,0,0.0300120048019207,1,0.0,0.0,0.0,1,0.1334868121,0.0849999999999999,6.599189995613932,13.117563757634892,14,1.96,2.744,2_20,0.0,1,0.6119320000000001,0.0,0.0,,0.0,0.0397815394973551,0.160541847952997,-1.6856193533878303,0.0,16804.0,0,0.0,4.0,1.0,0.0,1.0
2012,2,20,0,0.0271502855681527,1,0.0,0.0,0.0,1,0.1297241509,0.0859999999999999,6.599189995613932,13.247955945789094,15,2.25,3.375,2_20,0.0,1,0.6337520000000003,0.0,0.0,,0.0,0.0368786224491077,0.1600110529577583,-1.695418365085858,0.0,62048.0,0,0.0,4.0,1.0,0.0,1.0
2013,2,20,0,0.1154447913215695,1,0.0,0.0,0.0,1,0.1239080338999999,0.088,6.599189995613932,13.281427190857157,16,2.56,4.096,2_20,0.0,1,0.7404850000000001,0.0,0.0,,0.0,0.051725768705581,0.1675049537161611,-1.5570733884863277,0.0,78375.0,0,0.0,4.0,1.0,0.0,1.0
2014,2,20,0,0.1258099164035024,1,0.0,0.0,0.0,1,0.1206882406,0.087,6.599189995613932,13.309655576727398,17,2.89,4.913,2_20,0.0,1,0.7580770000000001,0.0,0.0,,0.0,0.0722728879468113,0.1703942727970956,-1.5037336401326735,0.0,90189.0,0,0.0,5.0,1.0,0.0,1.0
1973,2,31,0,0.0,0,,,,0,0.15846291587,,7.339472758234367,,28,7.84,21.952,2_31,,0,1.5496365,,,,,,0.2922166706801808,0.7452308615037306,0.0,0.0,0,0.0,1.0,,,
1974,2,31,0,0.0,0,,,,0,0.15239927253,,7.339472758234367,6.1993929529223415,29,8.41,24.389,2_31,,0,1.4212658,,,,,,0.2915447614750581,0.7328267389704172,0.0,0.0,0,0.0,1.0,,,
1975,2,31,0,0.0,0,,,,0,0.14365922616,,7.339472758234367,7.138343053185579,30,9.0,27.0,2_31,,0,1.2860980000000002,,,,,,0.283794507587485,0.589749224697966,0.0,0.0,0,0.0,0.0,,,
1976,2,31,0,0.0,0,,,,0,0.14222786665,,7.339472758234367,7.1533098175679175,31,9.61,29.791,2_31,,0,2.0144494,,,,,,0.2754684707315133,0.4360421753065455,0.0,0.0,0,0.0,0.0,,,
1977,2,31,0,0.0,0,,,,0,0.14147419348,,7.339472758234367,6.819514033286668,32,10.24,32.768,2_31,,0,1.7390778,,,,,,0.269373209562975,0.3235174981170414,0.0,0.0,0,0.0,0.0,,,
1978,2,31,0,0.0,0,,,,0,0.1394493809799999,,7.339472758234367,7.184014786625983,33,10.89,35.937,2_31,,0,1.7114644,,,,,,0.2687664010708855,0.3123152004959534,0.0,0.0,0,0.0,1.0,,,
1979,2,31,0,0.8155266537237312,1,1.0,0.0,0.0,0,0.13701643229,,7.339472758234367,7.099548504233906,34,11.56,39.304,2_31,1.0,1,2.1556740000000003,1.0,0.8576676336772642,0.1423323663227358,0.0,0.8576676336772642,0.2624726446155055,0.1961260998374784,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0
1980,2,31,0,0.0,0,,,,0,0.13285691769,,7.339472758234367,7.532055952343356,35,12.25,42.875,2_31,1.0,1,2.2010736,1.0,0.7899195064390319,0.2100804935609681,0.0,0.7899195064390319,0.2625433227228064,0.1974308890808742,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1981,2,31,0,0.0,0,,,,0,0.13779531188,,7.339472758234367,7.560444981910806,36,12.96,46.656,2_31,1.0,1,2.5777810000000003,1.0,0.7251068938018563,0.2748931061981436,0.0,0.7251068938018563,0.2630964524928244,0.2076422232787343,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1982,2,31,0,0.0,0,,,,1,0.12935891149,,7.339472758234367,7.491310782911988,37,13.69,50.653,2_31,1.0,1,2.4563135,1.0,0.6885068872528946,0.3114931127471054,0.0,0.6885068872528946,0.2668805184106225,0.2774999019064982,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1983,2,31,0,0.0,0,,,,1,0.13273525634,,7.339472758234367,7.459033549067733,38,14.44,54.872,2_31,1.0,1,2.3062306,1.0,0.6969401545867312,0.3030598454132688,0.0,0.6969401545867312,0.2620607157622158,0.1885214771708201,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1984,2,31,0,0.0,0,,,,1,0.1354321758,,7.339472758234367,7.569128573813527,39,15.21,59.319,2_31,,0,2.5514552,,,,,,0.2549776877556903,0.0577616265392479,0.0,0.0,0,0.0,2.0,,,
1985,2,31,0,0.0,0,,,,1,0.137255321681,,7.339472758234367,7.590492917767716,40,16.0,64.0,2_31,,0,2.5196628,,,,,,0.247904945175071,-0.072808344742147,0.0,0.0,0,0.0,2.0,,,
1986,2,31,0,0.0,0,,,,1,0.135252384767,,7.339472758234367,7.326726106225024,41,16.81,68.921,2_31,,0,2.6227795,,,,,,0.2446387300795521,-0.1331059741779154,0.0,0.0,0,0.0,3.0,,,
1987,2,31,0,0.3748063680974063,1,0.0,0.0,0.0,1,0.133994279311,,7.339472758234367,7.173412576996569,42,17.64,74.088,2_31,1.0,1,2.8937828,1.0,0.6577712190844789,0.3422287809155211,0.0,0.6577712190844789,0.2395914639437386,-0.2262836046219482,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0
1988,2,31,0,0.0,0,,,,1,0.134422834016,,7.339472758234367,7.263903384165701,43,18.49,79.507,2_31,1.0,1,2.8559208,1.0,0.6762412785115327,0.3237587214884673,0.0,0.6762412785115327,0.238339250822276,-0.2494007235392375,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0
1989,2,31,0,0.0,0,,,,1,0.148180231026,,7.339472758234367,7.191576081316076,44,19.36,85.184,2_31,1.0,1,3.08250833,1.0,0.6886932537083973,0.3113067462916027,0.0,0.6886932537083973,0.2398190385735332,-0.222082347112863,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1990,2,31,0,0.0,0,,,,1,0.141202139948,,7.339472758234367,7.308260775189227,45,20.25,91.125,2_31,1.0,1,3.02923239,1.0,0.6992834801791823,0.3007165198208177,0.0,0.6992834801791823,0.2426549683370779,-0.1697282194797232,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1991,2,31,0,0.0,1,0.0,0.0,0.0,1,0.1370945893489999,,7.339472758234367,7.249911332071647,46,21.16,97.336,2_31,1.0,1,3.2254232000000003,1.0,0.730608068222807,0.2149506710322073,0.0,0.730608068222807,0.2418485474095917,-0.1846155642603919,0.0,0.0,0,0.0,2.0,1.0,0.0,1.0
1992,2,31,0,0.0,1,0.0,0.0,0.0,1,0.148200459094,,7.339472758234367,7.156410619465071,47,22.09,103.823,2_31,0.0,1,3.2840815,0.0,0.0,,0.0,0.0,0.2425227057197503,-0.1721699209765916,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1993,2,31,0,0.0,0,,,,1,0.153403734162,,7.339472758234367,7.238389076467298,48,23.04,110.592,2_31,0.0,1,3.1043047,0.0,0.0,,0.0,0.0,0.249963653388246,-0.0348025118976697,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1994,2,31,0,0.0,0,,,,1,0.145643683997,,7.339472758234367,7.04813442215404,49,24.01,117.649,2_31,0.0,1,2.958651,0.0,0.0,,0.0,0.0,0.266757872054593,0.2752357263053079,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0
1995,2,31,0,0.0,0,,,,1,0.140335479961,,7.339472758234367,6.882283592492491,50,25.0,125.0,2_31,0.0,1,2.8724746,0.0,0.0,,0.0,0.0,0.2930808166893425,0.7611838695926088,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0
1996,2,31,0,0.0,0,,,,1,0.138377268727,,7.339472758234367,6.800225734904233,51,26.01,132.651,2_31,0.0,1,3.13349878,0.0,0.0,,0.0,0.0,0.3284401546655247,1.4139529604302077,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0
1997,2,31,0,0.0,0,,,,1,0.139518193277,,7.339472758234367,6.8842819125589845,52,27.04,140.608,2_31,,0,3.0900625,,,,,,0.3447392652697067,1.714851003762356,0.0,0.0,0,0.0,3.0,,,
1998,2,31,0,0.0,0,,,,1,0.141481382609,,7.339472758234367,7.410508609278254,53,28.09,148.877,2_31,,0,3.0004315,,,,,,0.341275461318661,1.6509056844951568,0.0,0.0,0,0.0,3.0,,,
1999,2,31,0,0.0,0,,,,1,0.142465202331,,7.339472758234367,6.957782772581785,54,29.16,157.464,2_31,,0,2.8856665,,,,,,0.3377390594933256,1.5856201351470451,0.0,0.0,0,0.0,3.0,,,
2000,2,31,0,0.0,0,,,,1,0.142644504269,,7.339472758234367,7.030680625819436,55,30.25,166.375,2_31,,0,2.9858791,,,,,,0.3272997098561098,1.3928991974357288,0.0,0.0,0,0.0,3.0,,,
2001,2,31,0,0.0,1,0.0,0.0,0.0,1,0.141368567063,,7.339472758234367,7.270570333799426,56,31.36,175.616,2_31,0.0,1,2.8585468,0.0,0.0,,0.0,0.0,0.2950199715000587,0.7969826258825944,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0
2002,2,31,0,0.0,0,,,,1,0.153450166074,,7.339472758234367,7.281654037740536,57,32.49,185.193,2_31,0.0,1,3.0549985,0.0,0.0,,0.0,0.0,0.2663432909425463,0.2675821402632979,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0
2003,2,31,0,0.0,0,,,,1,0.15174789287,,7.339472758234367,7.346919473826896,58,33.64,195.112,2_31,0.0,1,3.1998906000000003,0.0,0.0,,0.0,0.0,0.2327519906781329,-0.352547188753665,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0
2004,2,31,0,0.0,0,,,,1,0.151423943119,,7.339472758234367,7.434688476440214,59,34.81,205.379,2_31,0.0,1,3.2797625,0.0,0.0,,0.0,0.0,0.2029586969070927,-0.9025614820382152,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0
