year,ccode1,ccode2,overlap
1974,145,380,0.5155615696887685
1974,145,385,0.4264863112725551
1974,145,390,0.5155615696887685
1974,145,475,0.020242914979757085
1974,145,510,0.012439705509012442
1974,145,530,0.5155615696887685
1974,145,600,0.44531980237681934
1974,145,616,0.5155615696887685
1974,145,630,0.5155615696887685
1974,145,640,0.5155615696887685
1974,145,663,0.5155615696887685
1974,145,666,0.5155615696887685
1974,145,670,0.5155615696887685
1974,145,690,0.5155615696887685
1974,145,692,0.5155615696887685
1974,145,696,0.029027576197387515
1974,145,713,0.5155615696887685
1974,145,732,0.5155615696887685
1974,145,740,0.5155615696887685
1974,145,750,0.0006611541106154905
1974,145,770,0.2766479437019821
1974,145,800,0.5155615696887685
1974,145,811,0.5155615696887685
1974,145,812,0.5155615696887685
1974,145,817,0.5155615696887685
1974,145,820,0.1474025974025974
1974,145,830,0.5155615696887685
1974,145,835,0.5155615696887685
1974,145,840,0.4015869943874589
1974,145,850,0.5155615696887685
1974,145,900,0.5155615696887685
1974,145,920,0.5155615696887685
1974,150,160,0.022043830482943585
1974,150,211,0.015860428231562255
1974,150,630,0.011347350012348587
1974,150,698,0.06391552035570376
1974,150,750,0.006831925809693401
1974,150,800,0.07578628268283441
1974,150,830,0.03932277444019661
1974,155,160,0.15132365413432725
1974,155,165,0.2598948003794085
1974,155,200,0.2841467620936449
1974,155,205,0.02425196171423644
1974,155,210,0.2598948003794085
1974,155,211,0.6843652378855671
1974,155,212,0.2598948003794085
1974,155,220,0.2616840562214366
1974,155,225,0.5833976784327647
1974,155,230,0.2841467620936449
1974,155,235,0.08270374918249937
1974,155,255,0.30217588712609733
1974,155,305,0.6028718616952387
1974,155,325,0.26189343850183294
1974,155,345,0.05104904083261254
1974,155,350,0.2598948003794085
1974,155,360,0.022765217732906448
1974,155,375,0.10354609929078014
1974,155,380,0.3015810961184765
1974,155,385,0.02053231939163498
1974,155,390,0.2598948003794085
1974,155,433,0.02425196171423644
1974,155,436,0.02425196171423644
1974,155,437,0.02425196171423644
1974,155,452,0.6094895231525396
1974,155,475,0.3459188104978986
1974,155,481,0.02425196171423644
1974,155,483,0.02425196171423644
1974,155,484,0.02425196171423644
1974,155,501,0.6094895231525396
1974,155,510,0.012439705509012442
1974,155,530,0.2598948003794085
1974,155,551,0.0017892558420281107
1974,155,560,0.13499346661970615
1974,155,580,0.059608473205102666
1974,155,600,0.2841467620936449
1974,155,616,0.2841467620936449
1974,155,620,0.02425196171423644
1974,155,630,0.42037531580589477
1974,155,640,0.2616840562214366
1974,155,645,0.0009524674316029851
1974,155,651,0.02425196171423644
1974,155,660,0.02425196171423644
1974,155,663,0.26447845202188364
1974,155,666,0.2866266097728775
1974,155,670,0.2598948003794085
1974,155,678,0.5434782608695653
1974,155,690,0.2841467620936449
1974,155,692,0.2598948003794085
1974,155,696,0.05327953791162396
1974,155,698,0.5852375614383031
1974,155,710,0.0017892558420281107
1974,155,713,0.2598948003794085
1974,155,732,0.2598948003794085
1974,155,740,0.31874589230483347
1974,155,750,0.4126403324542002
1974,155,770,0.3827789387181638
1974,155,800,0.2598948003794085
1974,155,811,0.2598948003794085
1974,155,812,0.2598948003794085
1974,155,817,0.2598948003794085
1974,155,820,0.17165455911683383
1974,155,830,0.2780685455715185
1974,155,835,0.46774699437478956
1974,155,840,0.2616840562214366
1974,155,850,0.2598948003794085
1974,155,900,0.3450563230984622
1974,155,920,0.2683559320557702
1974,160,165,0.1252824365780627
1974,160,200,0.3105424619284678
1974,160,205,0.1760750959825119
1974,160,210,0.1252824365780627
1974,160,211,0.11498810467882634
1974,160,212,0.1252824365780627
1974,160,220,0.621150205173104
1974,160,225,0.41055344692913326
1974,160,230,0.2685999750735971
1974,160,235,0.1992408329309357
1974,160,255,0.28501651741694434
1974,160,305,0.3013575325605746
1974,160,325,0.3971443894447155
1974,160,345,0.040838748576405175
1974,160,350,0.1252824365780627
1974,160,360,0.022765217732906448
1974,160,375,0.022428896885061125
1974,160,380,0.46265269413128407
1974,160,385,0.02053231939163498
1974,160,390,0.1252824365780627
1974,160,433,0.1760750959825119
1974,160,436,0.1760750959825119
1974,160,437,0.1760750959825119
1974,160,452,0.1760750959825119
1974,160,475,0.6595139989851211
1974,160,481,0.1760750959825119
1974,160,483,0.1760750959825119
1974,160,484,0.1760750959825119
1974,160,501,0.07780537254158863
1974,160,510,0.012439705509012442
1974,160,517,0.00918492936789316
1974,160,530,0.1252824365780627
1974,160,551,0.639271084005364
1974,160,560,0.18526002535040506
1974,160,580,0.1760750959825119
1974,160,600,0.3105424619284678
1974,160,616,0.3013575325605746
1974,160,620,0.17774247282820543
1974,160,630,0.15245148537729153
1974,160,640,0.1584028359189088
1974,160,645,0.0009524674316029851
1974,160,651,0.16803253435208576
1974,160,660,0.18526002535040506
1974,160,663,0.1252824365780627
1974,160,666,0.18700989489326372
1974,160,670,0.1252824365780627
1974,160,678,0.00918492936789316
1974,160,690,0.21750145675097338
1974,160,692,0.1252824365780627
1974,160,696,0.20615822040525897
1974,160,698,0.03748136510302516
1974,160,710,0.639271084005364
1974,160,713,0.1252824365780627
1974,160,732,0.1252824365780627
1974,160,740,0.14115452904014603
1974,160,750,0.07943259689856848
1974,160,770,0.27292955055518964
1974,160,800,0.15651119642889946
1974,160,811,0.1252824365780627
1974,160,812,0.1252824365780627
1974,160,817,0.1252824365780627
1974,160,820,0.3013575325605746
1974,160,830,0.46383590320567275
1974,160,835,0.1252824365780627
1974,160,840,0.3550982929829212
1974,160,850,0.1252824365780627
1974,160,900,0.1644735750262025
1974,160,920,0.1252824365780627
1974,165,200,0.511203672737223
1974,165,210,1.0
1974,165,211,0.09912767644726408
1974,165,212,1.0
1974,165,220,0.3939393939393939
1974,165,225,0.370174510840825
1974,165,230,0.8513777571702987
1974,165,235,0.0231657369484238
1974,165,255,0.8163713234694684
1974,165,305,0.5046480743691899
1974,165,325,0.7251369011143325
1974,165,350,1.0
1974,165,375,0.01875492513790386
1974,165,380,0.5727155727155727
1974,165,385,0.02053231939163498
1974,165,390,1.0
1974,165,475,0.020242914979757085
1974,165,510,0.012439705509012442
1974,165,530,1.0
1974,165,600,0.44531980237681934
1974,165,616,0.5555555555555556
1974,165,630,0.788624615358209
1974,165,640,0.9170875320136912
1974,165,663,0.5309396485867074
1974,165,666,0.9259052507999356
1974,165,670,1.0
1974,165,690,0.9077809798270893
1974,165,692,1.0
1974,165,696,0.029027576197387515
1974,165,713,1.0
1974,165,732,1.0
1974,165,740,0.9205766806783704
1974,165,750,0.0006611541106154905
1974,165,770,0.2766479437019821
1974,165,800,0.8969306555513452
1974,165,811,1.0
1974,165,812,1.0
1974,165,817,1.0
1974,165,820,0.1474025974025974
1974,165,830,0.5221190606226106
1974,165,835,0.7921478060046189
1974,165,840,0.4015869943874589
1974,165,850,0.9546313799621928
1974,165,900,0.8968783169583322
1974,165,920,0.9915388683236382
1974,200,205,0.2355659602930893
1974,200,210,0.511203672737223
1974,200,211,0.09912767644726408
1974,200,212,0.511203672737223
1974,200,220,0.4061007754723361
1974,200,225,0.520888418826018
1974,200,230,0.6598259155669243
1974,200,235,0.25873169724151307
1974,200,255,0.6768032242353021
1974,200,305,0.6812749003984064
1974,200,325,0.5139954364758413
1974,200,345,0.040838748576405175
1974,200,350,0.511203672737223
1974,200,360,0.022765217732906448
1974,200,375,0.01875492513790386
1974,200,380,0.5240736856072359
1974,200,385,0.03269370092457712
1974,200,390,0.511203672737223
1974,200,433,0.2355659602930893
1974,200,436,0.2355659602930893
1974,200,437,0.2355659602930893
1974,200,452,0.20212765957446807
1974,200,475,0.020242914979757085
1974,200,481,0.2355659602930893
1974,200,483,0.2355659602930893
1974,200,484,0.2355659602930893
1974,200,501,0.09051092993299134
1974,200,510,0.012439705509012442
1974,200,517,0.021890486759295856
1974,200,530,0.511203672737223
1974,200,560,0.22163573919097718
1974,200,580,0.2355659602930893
1974,200,600,0.7027762494292045
1974,200,616,0.7467696330303123
1974,200,620,0.21846341960464644
1974,200,630,0.5340095759681033
1974,200,640,0.5330941594965188
1974,200,645,0.0009524674316029851
1974,200,651,0.16803253435208576
1974,200,660,0.25745644705238513
1974,200,663,0.511203672737223
1974,200,666,0.5680336260071754
1974,200,670,0.511203672737223
1974,200,678,0.021890486759295856
1974,200,690,0.6034226929101336
1974,200,692,0.511203672737223
1974,200,696,0.2656490847158363
1974,200,698,0.021890486759295856
1974,200,713,0.511203672737223
1974,200,732,0.511203672737223
1974,200,740,0.511203672737223
1974,200,750,0.0481320192528077
1974,200,770,0.33184840854800185
1974,200,800,0.5236031090509677
1974,200,811,0.511203672737223
1974,200,812,0.511203672737223
1974,200,817,0.511203672737223
1974,200,820,0.3829685576956867
1974,200,830,0.511203672737223
1974,200,835,0.511203672737223
1974,200,840,0.4234774811467547
1974,200,850,0.5565722927750302
1974,200,900,0.550668442269854
1974,200,920,0.511203672737223
1974,205,225,0.15071390798519302
1974,205,230,0.13413260912764124
1974,205,235,0.2525065327378194
1974,205,255,0.15054915147098846
1974,205,305,0.17662682602921648
1974,205,345,0.040838748576405175
1974,205,360,0.022765217732906448
1974,205,433,1.0
1974,205,436,1.0
1974,205,437,1.0
1974,205,452,0.20212765957446807
1974,205,481,1.0
1974,205,483,1.0
1974,205,484,1.0
1974,205,501,0.06862044317369548
1974,205,560,0.1997452524316813
1974,205,580,0.9646434885091337
1974,205,600,0.4753638670049406
1974,205,616,0.4444444444444444
1974,205,620,0.2167960427589529
1974,205,630,0.0009154164715844237
1974,205,645,0.0009524674316029851
1974,205,651,0.16803253435208576
1974,205,660,0.7247365158090515
1974,205,666,0.03596832485440023
1974,205,690,0.09221902017291066
1974,205,696,0.9699168755772529
1974,205,750,0.04747086514219221
1974,205,770,0.055200464846019766
1974,205,820,0.8525974025974026
1974,205,900,0.03919113844813978
1974,210,211,0.09912767644726408
1974,210,212,1.0
1974,210,220,0.3939393939393939
1974,210,225,0.370174510840825
1974,210,230,0.8513777571702987
1974,210,235,0.0231657369484238
1974,210,255,0.8163713234694684
1974,210,305,0.5046480743691899
1974,210,325,0.7251369011143325
1974,210,350,1.0
1974,210,375,0.01875492513790386
1974,210,380,0.5727155727155727
1974,210,385,0.02053231939163498
1974,210,390,1.0
1974,210,475,0.020242914979757085
1974,210,510,0.012439705509012442
1974,210,530,1.0
1974,210,600,0.44531980237681934
1974,210,616,0.5555555555555556
1974,210,630,0.788624615358209
1974,210,640,0.9170875320136912
1974,210,663,0.5309396485867074
1974,210,666,0.9259052507999356
1974,210,670,1.0
1974,210,690,0.9077809798270893
1974,210,692,1.0
1974,210,696,0.029027576197387515
1974,210,713,1.0
1974,210,732,1.0
1974,210,740,0.9205766806783704
1974,210,750,0.0006611541106154905
1974,210,770,0.2766479437019821
1974,210,800,0.8969306555513452
1974,210,811,1.0
1974,210,812,1.0
1974,210,817,1.0
1974,210,820,0.1474025974025974
1974,210,830,0.5221190606226106
1974,210,835,0.7921478060046189
1974,210,840,0.4015869943874589
1974,210,850,0.9546313799621928
1974,210,900,0.8968783169583322
1974,210,920,0.9915388683236382
1974,211,212,0.09912767644726408
1974,211,220,0.09912767644726408
1974,211,225,0.3965893369443556
1974,211,230,0.09912767644726408
1974,211,235,0.058451787468262933
1974,211,255,0.11715680147971651
1974,211,305,0.41785277604885773
1974,211,325,0.09933705872766047
1974,211,345,0.0267970791183761
1974,211,350,0.09912767644726408
1974,211,375,0.10354609929078014
1974,211,380,0.13902471634430397
1974,211,385,0.02053231939163498
1974,211,390,0.09912767644726408
1974,211,452,0.7978723404255319
1974,211,475,0.3441295546558705
1974,211,501,0.8509649749821301
1974,211,510,0.012439705509012442
1974,211,530,0.09912767644726408
1974,211,560,0.1107415049054697
1974,211,580,0.03535651149086623
1974,211,600,0.09912767644726408
1974,211,616,0.09912767644726408
1974,211,630,0.26825086957248634
1974,211,640,0.09912767644726408
1974,211,663,0.10371132808973926
1974,211,666,0.09981826828446858
1974,211,670,0.09912767644726408
1974,211,678,0.5434782608695653
1974,211,690,0.09912767644726408
1974,211,692,0.09912767644726408
1974,211,696,0.029027576197387515
1974,211,698,0.7092048773075662
1974,211,713,0.09912767644726408
1974,211,732,0.09912767644726408
1974,211,740,0.1576399316861633
1974,211,750,0.3952202965496571
1974,211,770,0.1959705972297549
1974,211,800,0.11498810467882634
1974,211,811,0.09912767644726408
1974,211,812,0.09912767644726408
1974,211,817,0.09912767644726408
1974,211,820,0.09912767644726408
1974,211,830,0.13137259402890827
1974,211,835,0.3069798704426452
1974,211,840,0.09912767644726408
1974,211,850,0.09912767644726408
1974,211,900,0.16003723745208132
1974,211,920,0.1075888081236258
1974,212,220,0.3939393939393939
1974,212,225,0.370174510840825
1974,212,230,0.8513777571702987
1974,212,235,0.0231657369484238
1974,212,255,0.8163713234694684
1974,212,305,0.5046480743691899
1974,212,325,0.7251369011143325
1974,212,350,1.0
1974,212,375,0.01875492513790386
1974,212,380,0.5727155727155727
1974,212,385,0.02053231939163498
1974,212,390,1.0
1974,212,475,0.020242914979757085
1974,212,510,0.012439705509012442
1974,212,530,1.0
1974,212,600,0.44531980237681934
1974,212,616,0.5555555555555556
1974,212,630,0.788624615358209
1974,212,640,0.9170875320136912
1974,212,663,0.5309396485867074
1974,212,666,0.9259052507999356
1974,212,670,1.0
1974,212,690,0.9077809798270893
1974,212,692,1.0
1974,212,696,0.029027576197387515
1974,212,713,1.0
1974,212,732,1.0
1974,212,740,0.9205766806783704
1974,212,750,0.0006611541106154905
1974,212,770,0.2766479437019821
1974,212,800,0.8969306555513452
1974,212,811,1.0
1974,212,812,1.0
1974,212,817,1.0
1974,212,820,0.1474025974025974
1974,212,830,0.5221190606226106
1974,212,835,0.7921478060046189
1974,212,840,0.4015869943874589
1974,212,850,0.9546313799621928
1974,212,900,0.8968783169583322
1974,212,920,0.9915388683236382
1974,220,225,0.5010576414595452
1974,220,230,0.3939393939393939
1974,220,235,0.0231657369484238
1974,220,255,0.39644779394390905
1974,220,305,0.3939393939393939
1974,220,325,0.668593110544665
1974,220,350,0.3939393939393939
1974,220,375,0.01875492513790386
1974,220,380,0.7221247221247221
1974,220,385,0.1307251568571997
1974,220,390,0.3939393939393939
1974,220,475,0.5161106835747984
1974,220,510,0.012439705509012442
1974,220,530,0.3939393939393939
1974,220,551,0.49586776859504134
1974,220,600,0.3939393939393939
1974,220,616,0.3939393939393939
1974,220,630,0.3996607468867966
1974,220,640,0.41787486391234685
1974,220,663,0.3939393939393939
1974,220,666,0.41051359803230153
1974,220,670,0.3939393939393939
1974,220,690,0.3939393939393939
1974,220,692,0.3939393939393939
1974,220,696,0.029027576197387515
1974,220,710,0.49586776859504134
1974,220,713,0.3939393939393939
1974,220,732,0.3939393939393939
1974,220,740,0.39427823062591966
1974,220,750,0.0006611541106154905
1974,220,770,0.365420621085932
1974,220,800,0.3939393939393939
1974,220,811,0.3939393939393939
1974,220,812,0.3939393939393939
1974,220,817,0.3939393939393939
1974,220,820,0.1474025974025974
1974,220,830,0.6823064065008357
1974,220,835,0.3939393939393939
1974,220,840,0.6145703209763593
1974,220,850,0.3939393939393939
1974,220,900,0.3939393939393939
1974,220,920,0.3939393939393939
1974,225,230,0.5043071199684662
1974,225,235,0.20916569545345595
1974,225,255,0.5387527873442659
1974,225,305,0.8183500793231094
1974,225,325,0.5012670237399416
1974,225,345,0.06763582769478127
1974,225,350,0.370174510840825
1974,225,360,0.022765217732906448
1974,225,375,0.15431288934895043
1974,225,380,0.5409546813565851
1974,225,385,0.02053231939163498
1974,225,390,0.370174510840825
1974,225,433,0.15071390798519302
1974,225,436,0.15071390798519302
1974,225,437,0.15071390798519302
1974,225,452,0.4481755684822845
1974,225,475,0.44858770609556886
1974,225,481,0.15071390798519302
1974,225,483,0.15071390798519302
1974,225,484,0.15071390798519302
1974,225,501,0.366082103670787
1974,225,510,0.012439705509012442
1974,225,530,0.370174510840825
1974,225,551,0.13088313061872026
1974,225,560,0.2614554128906627
1974,225,580,0.18607041947605923
1974,225,600,0.520888418826018
1974,225,616,0.520888418826018
1974,225,620,0.15071390798519302
1974,225,630,0.5345871233726858
1974,225,640,0.3941099808137779
1974,225,645,0.0009524674316029851
1974,225,651,0.15071390798519302
1974,225,660,0.15071390798519302
1974,225,663,0.37475816248330013
1974,225,666,0.4234076316253373
1974,225,670,0.370174510840825
1974,225,678,0.2974616604970915
1974,225,690,0.46239353101373565
1974,225,692,0.370174510840825
1974,225,696,0.17974148418258054
1974,225,698,0.2974616604970915
1974,225,710,0.13088313061872026
1974,225,713,0.370174510840825
1974,225,732,0.370174510840825
1974,225,740,0.4377385461340543
1974,225,750,0.34559367974989924
1974,225,770,0.5682307967726129
1974,225,800,0.370174510840825
1974,225,811,0.370174510840825
1974,225,812,0.370174510840825
1974,225,817,0.370174510840825
1974,225,820,0.29811650538779044
1974,225,830,0.5321881712247009
1974,225,835,0.578026704836206
1974,225,840,0.5010576414595452
1974,225,850,0.370174510840825
1974,225,900,0.470275210293782
1974,225,920,0.3786356425171867
1974,230,235,0.15729834607606505
1974,230,255,0.9630459326196852
1974,230,305,0.6387806834968311
1974,230,325,0.7251369011143325
1974,230,345,0.040838748576405175
1974,230,350,0.8513777571702987
1974,230,360,0.022765217732906448
1974,230,375,0.01875492513790386
1974,230,380,0.5855855855855856
1974,230,385,0.02053231939163498
1974,230,390,0.8513777571702987
1974,230,433,0.13413260912764124
1974,230,436,0.13413260912764124
1974,230,437,0.13413260912764124
1974,230,452,0.13413260912764124
1974,230,475,0.020242914979757085
1974,230,481,0.13413260912764124
1974,230,483,0.13413260912764124
1974,230,484,0.13413260912764124
1974,230,501,0.08311007687575549
1974,230,510,0.012439705509012442
1974,230,517,0.014489633702060013
1974,230,530,0.8513777571702987
1974,230,560,0.14862224282970127
1974,230,580,0.13413260912764124
1974,230,600,0.5939420452065206
1974,230,616,0.6896881646831968
1974,230,620,0.13579998597333479
1974,230,630,0.8040296655318535
1974,230,640,0.8658673908723588
1974,230,645,0.0009524674316029851
1974,230,651,0.13413260912764124
1974,230,660,0.14862224282970127
1974,230,663,0.5309396485867074
1974,230,666,0.901835715726759
1974,230,670,0.8513777571702987
1974,230,678,0.014489633702060013
1974,230,690,0.9435967773432093
1974,230,692,0.8513777571702987
1974,230,696,0.16421573355038832
1974,230,698,0.014489633702060013
1974,230,713,0.8513777571702987
1974,230,732,0.8513777571702987
1974,230,740,0.8513777571702987
1974,230,750,0.0481320192528077
1974,230,770,0.33184840854800185
1974,230,800,0.8635035623995523
1974,230,811,0.8513777571702987
1974,230,812,0.8513777571702987
1974,230,817,0.8513777571702987
1974,230,820,0.28153520653023867
1974,230,830,0.5221190606226106
1974,230,835,0.7921478060046189
1974,230,840,0.4160766280895189
1974,230,850,0.8513777571702987
1974,230,900,0.8905688956184385
1974,230,920,0.8513777571702987
1974,235,255,0.1917440134518647
1974,235,305,0.2350786134974794
1974,235,325,0.023375119228820174
1974,235,345,0.06763582769478127
1974,235,350,0.0231657369484238
1974,235,360,0.022765217732906448
1974,235,375,0.054040975657743
1974,235,380,0.058451787468262933
1974,235,385,0.02053231939163498
1974,235,390,0.0231657369484238
1974,235,433,0.2525065327378194
1974,235,436,0.2525065327378194
1974,235,437,0.2525065327378194
1974,235,452,0.2374137100943072
1974,235,475,0.055528965499596225
1974,235,481,0.2525065327378194
1974,235,483,0.2525065327378194
1974,235,484,0.2525065327378194
1974,235,501,0.10390649369353461
1974,235,510,0.012439705509012442
1974,235,530,0.0231657369484238
1974,235,560,0.23503130295152044
1974,235,580,0.28779258325765855
1974,235,600,0.2756722696862432
1974,235,616,0.2756722696862432
1974,235,620,0.2167960427589529
1974,235,630,0.05936720393984736
1974,235,640,0.0231657369484238
1974,235,645,0.0009524674316029851
1974,235,651,0.16803253435208576
1974,235,660,0.2525065327378194
1974,235,663,0.027749388590898972
1974,235,666,0.05982465364002851
1974,235,670,0.0231657369484238
1974,235,678,0.035286050519839136
1974,235,690,0.11538475712133446
1974,235,692,0.0231657369484238
1974,235,696,0.2756722696862432
1974,235,698,0.035286050519839136
1974,235,713,0.0231657369484238
1974,235,732,0.0231657369484238
1974,235,740,0.058451787468262933
1974,235,750,0.08341806977264685
1974,235,770,0.11365225231428269
1974,235,800,0.0231657369484238
1974,235,811,0.0231657369484238
1974,235,812,0.0231657369484238
1974,235,817,0.0231657369484238
1974,235,820,0.2756722696862432
1974,235,830,0.03955022629850573
1974,235,835,0.058451787468262933
1974,235,840,0.0231657369484238
1974,235,850,0.0231657369484238
1974,235,900,0.09764292591640272
1974,235,920,0.03162686862478552
1974,255,305,0.6732263508726308
1974,255,325,0.727854683399244
1974,255,345,0.058867873608857604
1974,255,350,0.8163713234694684
1974,255,360,0.022765217732906448
1974,255,375,0.03678405017035628
1974,255,380,0.6032866977706007
1974,255,385,0.0230407193961501
1974,255,390,0.8163713234694684
1974,255,433,0.15054915147098846
1974,255,436,0.15054915147098846
1974,255,437,0.15054915147098846
1974,255,452,0.1685782765034409
1974,255,475,0.03827204001220951
1974,255,481,0.15054915147098846
1974,255,483,0.15054915147098846
1974,255,484,0.15054915147098846
1974,255,501,0.0991915682287235
1974,255,510,0.012439705509012442
1974,255,517,0.0125420000225756
1974,255,530,0.8163713234694684
1974,255,560,0.1811202765260165
1974,255,580,0.1685782765034409
1974,255,600,0.6084109538703834
1974,255,616,0.706104707026544
1974,255,620,0.152216528316682
1974,255,630,0.8201111568848215
1974,255,640,0.8289133234920439
1974,255,645,0.0009524674316029851
1974,255,651,0.15054915147098846
1974,255,660,0.16309115149356407
1974,255,663,0.5355233002291826
1974,255,666,0.8655722401836486
1974,255,670,0.8163713234694684
1974,255,678,0.03057112505502803
1974,255,690,0.908590343642379
1974,255,692,0.8163713234694684
1974,255,696,0.18063227589373554
1974,255,698,0.03057112505502803
1974,255,713,0.8163713234694684
1974,255,732,0.8163713234694684
1974,255,740,0.8344004485019209
1974,255,750,0.06616114428526013
1974,255,770,0.34987753358045426
1974,255,800,0.8284971286987219
1974,255,811,0.8163713234694684
1974,255,812,0.8163713234694684
1974,255,817,0.8163713234694684
1974,255,820,0.2979517488735859
1974,255,830,0.5385035499726926
1974,255,835,0.8101769310370713
1974,255,840,0.4141289944100345
1974,255,850,0.8163713234694684
1974,255,900,0.8735915869500607
1974,255,920,0.8248324551458301
1974,265,290,0.9567497383404129
1974,265,310,0.7962416323970845
1974,265,315,0.9567497383404129
1974,265,345,0.7924162025720276
1974,265,355,0.9567497383404129
1974,265,360,0.8506609573569565
1974,265,365,0.043250261659587175
1974,265,375,0.5289204097714736
1974,265,438,0.06020181289550197
1974,265,500,0.9567497383404129
1974,265,510,0.9327240416349327
1974,265,520,0.9567497383404129
1974,265,615,0.9567497383404129
1974,265,620,0.7815365803953537
1974,265,625,0.9567497383404129
1974,265,645,0.9567497383404129
1974,265,651,0.8319674656479141
1974,265,652,0.9567497383404129
1974,265,680,0.9567497383404129
1974,265,700,0.9567497383404129
1974,265,712,0.9567497383404129
1974,265,731,0.6513188295964953
1974,265,750,0.4184664750788977
1974,265,771,0.9051724137931034
1974,265,816,0.9567497383404129
1974,290,310,0.7529913707374972
1974,290,315,0.9955277947555939
1974,290,345,0.7491659409124405
1974,290,355,1.0
1974,290,360,0.8404470546640217
1974,290,375,0.5289204097714736
1974,290,438,0.06020181289550197
1974,290,500,1.0
1974,290,510,0.9327240416349327
1974,290,520,1.0
1974,290,615,1.0
1974,290,620,0.7780628786334921
1974,290,625,1.0
1974,290,645,0.999047532568397
1974,290,651,0.819027666522891
1974,290,652,1.0
1974,290,680,1.0
1974,290,700,1.0
1974,290,712,1.0
1974,290,731,0.6513188295964953
1974,290,750,0.4087254711824962
1974,290,771,0.9051724137931034
1974,290,816,0.9985129608976309
1974,305,325,0.5048574566495863
1974,305,345,0.06763582769478127
1974,305,350,0.5046480743691899
1974,305,360,0.022765217732906448
1974,305,375,0.10354609929078014
1974,305,380,0.5445451142662298
1974,305,385,0.02053231939163498
1974,305,390,0.5046480743691899
1974,305,433,0.17662682602921648
1974,305,436,0.17662682602921648
1974,305,437,0.17662682602921648
1974,305,452,0.4953519256308101
1974,305,475,0.33896801458135073
1974,305,481,0.17662682602921648
1974,305,483,0.17662682602921648
1974,305,484,0.17662682602921648
1974,305,501,0.3873455427752891
1974,305,510,0.012439705509012442
1974,305,530,0.5046480743691899
1974,305,560,0.28736833093468617
1974,305,580,0.2119833375200827
1974,305,600,0.6219466284060358
1974,305,616,0.6812749003984064
1974,305,620,0.17662682602921648
1974,305,630,0.6633393339536481
1974,305,640,0.5046480743691899
1974,305,645,0.0009524674316029851
1974,305,651,0.16803253435208576
1974,305,660,0.17662682602921648
1974,305,663,0.5092317260116651
1974,305,666,0.5413069910607946
1974,305,670,0.5046480743691899
1974,305,678,0.3187250996015936
1974,305,690,0.5968670945421005
1974,305,692,0.5046480743691899
1974,305,696,0.205654402226604
1974,305,698,0.3187250996015936
1974,305,713,0.5046480743691899
1974,305,732,0.5046480743691899
1974,305,740,0.5631603296080891
1974,305,750,0.36685711885440137
1974,305,770,0.42869132933049264
1974,305,800,0.5046480743691899
1974,305,811,0.5046480743691899
1974,305,812,0.5046480743691899
1974,305,817,0.5046480743691899
1974,305,820,0.32402942343181385
1974,305,830,0.5210325637192719
1974,305,835,0.7125002683645709
1974,305,840,0.4015869943874589
1974,305,850,0.5046480743691899
1974,305,900,0.604748773822147
1974,305,920,0.5131092060455517
1974,310,315,0.7529913707374972
1974,310,345,0.8865947611710323
1974,310,355,0.7529913707374972
1974,310,360,0.763205273430432
1974,310,365,0.24700862926250283
1974,310,375,0.5289204097714736
1974,310,438,0.06020181289550197
1974,310,500,0.7529913707374972
1974,310,510,0.7529913707374972
1974,310,520,0.7529913707374972
1974,310,615,0.7529913707374972
1974,310,620,0.7564650724993588
1974,310,625,0.7529913707374972
1974,310,645,0.7529913707374972
1974,310,651,0.7659311698625203
1974,310,652,0.7529913707374972
1974,310,680,0.7529913707374972
1974,310,700,0.7529913707374972
1974,310,712,0.7529913707374972
1974,310,731,0.6513188295964953
1974,310,750,0.4184664750788977
1974,310,771,0.7529913707374972
1974,310,816,0.7529913707374972
1974,315,345,0.7491659409124405
1974,315,355,0.9955277947555939
1974,315,360,0.8404470546640217
1974,315,375,0.5289204097714736
1974,315,438,0.06020181289550197
1974,315,500,0.9955277947555939
1974,315,510,0.9327240416349327
1974,315,520,0.9955277947555939
1974,315,615,0.9955277947555939
1974,315,620,0.7780628786334921
1974,315,625,0.9955277947555939
1974,315,645,0.9955277947555939
1974,315,651,0.819027666522891
1974,315,652,0.9955277947555939
1974,315,680,0.9955277947555939
1974,315,700,0.9955277947555939
1974,315,712,0.9955277947555939
1974,315,731,0.6513188295964953
1974,315,750,0.4087254711824962
1974,315,771,0.9051724137931034
1974,315,816,0.9955277947555939
1974,325,345,0.0002093822803963746
1974,325,350,0.7251369011143325
1974,325,375,0.018964307418300234
1974,325,380,0.8447869078626218
1974,325,385,0.02332408313025331
1974,325,390,0.7251369011143325
1974,325,452,0.0002093822803963746
1974,325,475,0.29231425012680623
1974,325,501,0.0002093822803963746
1974,325,510,0.012439705509012442
1974,325,530,0.7251369011143325
1974,325,551,0.27186195286665277
1974,325,560,0.0002093822803963746
1974,325,580,0.0002093822803963746
1974,325,600,0.44531980237681934
1974,325,616,0.5555555555555556
1974,325,630,0.7310676363421315
1974,325,640,0.7490723710872854
1974,325,663,0.5311490308671037
1974,325,666,0.7419204874876365
1974,325,670,0.7251369011143325
1974,325,678,0.0002093822803963746
1974,325,690,0.7251369011143325
1974,325,692,0.7251369011143325
1974,325,696,0.029027576197387515
1974,325,698,0.0002093822803963746
1974,325,710,0.27186195286665277
1974,325,713,0.7251369011143325
1974,325,732,0.7251369011143325
1974,325,740,0.7256851200812545
